Product ID,Category,Sub-Category,Product Name,PRICE,DISCOUNT,PROFIT
TEC-MEM-10001732,Office Supplies,Paper,"Green Bar Memo Slips, Recycled",58,0.2,0.01
OFF-PA-10003943,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",188,0.09,0.04
OFF-LA-10001191,Office Supplies,Art,SANFORD Major Accent Highlighters,327,0.16,0.01
OFF-BI-10000174,Technology,Accessories,"SanDisk Mouse, Programmable",106,0.12,0.18
FUR-FU-10002088,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window",50,0.03,0.13
OFF-FA-10000801,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11",217,0.06,0.17
FUR-CH-10004642,Office Supplies,Binders,"Ibico Binder, Economy",46,0.16,0.13
OFF-ST-10000650,Office Supplies,Art,"Stanley Pens, Fluorescent",133,0.01,0.03
OFF-BI-10004099,Furniture,Furnishings,"Eldon Light Bulb, Erganomic",120,0.06,0
OFF-ROG-10002866,Furniture,Furnishings,"Tenex Stacking Tray, Durable",86,0.1,0.15
OFF-ST-10004325,Office Supplies,Appliances,"KitchenAid Blender, Black",210,0,0.02
OFF-BI-10000188,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible",261,0.12,0.07
OFF-EN-10003887,Office Supplies,Labels,"Novimex Removable Labels, Laser Printer Compatible",208,0.1,0.05
OFF-BI-10003012,Office Supplies,Binders,Recycled Premium Regency Composition Covers,209,0.09,0.2
OFF-AP-10003266,Office Supplies,Supplies,"Stiletto Ruler, Serrated",47,0.08,0.11
OFF-BI-10000232,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set",328,0.18,0.18
OFF-BI-10004142,Office Supplies,Art,"Stanley Pens, Easy-Erase",318,0.1,0.15
OFF-SU-10000480,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",302,0.14,0.04
OFF-BI-10004185,Technology,Phones,Speck Products Candyshell Flip Case,195,0.1,0.04
FUR-FU-10004020,Office Supplies,Fasteners,"Accos Push Pins, Metal",264,0.19,0.07
OFF-LA-10004425,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,122,0.09,0.1
FUR-ADV-10004159,Office Supplies,Storage,"Rogers Box, Wire Frame",167,0.15,0.13
OFF-ST-10000876,Office Supplies,Paper,"Eaton Message Books, Recycled",306,0.12,0.1
OFF-HAR-10003514,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,251,0.06,0.06
OFF-LA-10000765,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",234,0.16,0.14
OFF-FA-10004310,Technology,Accessories,"SanDisk Numeric Keypad, USB",260,0.13,0.12
FUR-CH-10000373,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",227,0.03,0.2
OFF-NOV-10004968,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",196,0.09,0.12
OFF-FA-10003838,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",268,0.19,0.17
OFF-ENE-10004401,Office Supplies,Appliances,"Breville Coffee Grinder, Red",114,0.01,0.01
OFF-EN-10002749,Office Supplies,Binders,"Ibico Index Tab, Clear",305,0.11,0.1
OFF-LA-10003503,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",241,0.09,0.15
OFF-PA-10002005,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",219,0.03,0.02
OFF-IBI-10001640,Office Supplies,Supplies,"Stiletto Letter Opener, High Speed",156,0.14,0.05
FUR-FU-10004421,Office Supplies,Paper,"Xerox Note Cards, Recycled",44,0.08,0.07
OFF-AR-10001862,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",53,0.13,0.19
OFF-ADV-10000551,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",89,0.13,0.17
OFF-BRE-10000493,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,263,0.2,0.16
OFF-SU-10001891,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes",274,0.13,0.12
OFF-FA-10001650,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",130,0,0.14
OFF-BI-10000928,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,118,0.12,0.02
OFF-FA-10003962,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Silver",72,0,0
OFF-EN-10002592,Office Supplies,Envelopes,"Kraft Clasp Envelope, Set of 50",181,0.1,0.11
OFF-JIF-10003677,Office Supplies,Supplies,"Kleencut Ruler, Serrated",198,0.12,0.13
FUR-CH-10003155,Office Supplies,Fasteners,"OIC Paper Clips, Assorted Sizes",88,0.04,0.01
OFF-LA-10000757,Office Supplies,Paper,"Xerox Computer Printout Paper, Recycled",44,0.19,0.06
OFF-PA-10001351,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",275,0.19,0
OFF-AME-10002652,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase",262,0.2,0.06
OFF-LA-10000356,Office Supplies,Storage,"Tennsco Lockers, Gray",209,0.15,0.19
OFF-FA-10004705,Office Supplies,Appliances,"Hoover Toaster, Black",244,0.05,0.06
OFF-BI-10003475,Office Supplies,Supplies,"Stiletto Shears, High Speed",228,0.11,0.15
FUR-BO-10003181,Office Supplies,Art,"Boston Highlighters, Fluorescent",260,0.1,0.13
FUR-FU-10003096,Office Supplies,Fasteners,"OIC Staples, Metal",103,0.2,0.1
OFF-IBI-10001772,Office Supplies,Paper,Staples,106,0.1,0.01
OFF-ST-10003606,Office Supplies,Paper,Xerox 1971,140,0.05,0.19
OFF-EN-10003567,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",296,0.06,0.15
OFF-FA-10003931,Technology,Machines,"Okidata Calculator, Durable",135,0.03,0.02
OFF-PA-10001166,Office Supplies,Paper,"Xerox Memo Slips, Multicolor",303,0.17,0.02
FUR-FU-10000246,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set",328,0.19,0.14
OFF-FIS-10002784,Office Supplies,Supplies,"Fiskars Ruler, High Speed",118,0.15,0.02
OFF-BI-10003472,Office Supplies,Supplies,"Elite Ruler, High Speed",65,0.05,0.06
OFF-FA-10000621,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical",155,0.17,0.15
TEC-LOG-10002218,Office Supplies,Storage,"Smead Folders, Blue",80,0.08,0.05
FUR-FU-10004597,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50",277,0.03,0.1
OFF-EN-10001616,Office Supplies,Paper,Southworth Structures Collection,255,0.05,0.02
OFF-BI-10000765,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,80,0.11,0.14
FUR-TA-10000855,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",83,0.01,0.08
OFF-LA-10001546,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical",59,0,0.2
OFF-SU-10001165,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",230,0.02,0.15
OFF-AR-10000634,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",209,0.05,0.2
OFF-LA-10002927,Office Supplies,Paper,"Green Bar Computer Printout Paper, Recycled",184,0.12,0.16
OFF-BI-10002907,Office Supplies,Storage,"Eldon Trays, Wire Frame",249,0.18,0.02
OFF-FA-10004910,Office Supplies,Storage,"Tenex Trays, Wire Frame",203,0.18,0.07
OFF-BI-10004209,Office Supplies,Supplies,"Elite Shears, Serrated",100,0.09,0.06
OFF-BIC-10003575,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",246,0.06,0.13
OFF-EN-10001979,Technology,Phones,"Cisco Office Telephone, Cordless",41,0.03,0.02
OFF-ST-10000378,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",315,0.05,0.2
OFF-PA-10004040,Office Supplies,Art,"Sanford Markers, Easy-Erase",144,0.2,0.16
OFF-PA-10004888,Office Supplies,Binders,"Acco Binder, Durable",238,0.16,0.15
OFF-ACM-10000570,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",85,0.16,0.1
OFF-FA-10003985,Office Supplies,Fasteners,"Advantus Thumb Tacks, 12 Pack",298,0.09,0.16
OFF-BI-10001927,Technology,Phones,"Cisco Office Telephone, VoIP",300,0.19,0.1
OFF-LA-10001738,Office Supplies,Labels,Avery 495,111,0.06,0.13
OFF-PA-10000048,Office Supplies,Art,"Boston Pens, Fluorescent",50,0.07,0.09
OFF-LA-10000635,Office Supplies,Paper,"Xerox Cards & Envelopes, Recycled",69,0.2,0.2
OFF-PA-10001849,Office Supplies,Appliances,"Cuisinart Toaster, Silver",163,0.09,0.11
OFF-BI-10003919,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",130,0.09,0.2
OFF-FA-10002047,Office Supplies,Art,"Sanford Pens, Blue",244,0.05,0.11
OFF-PA-10004609,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",301,0.19,0.16
OFF-SU-10000113,Office Supplies,Paper,"Green Bar Parchment Paper, Recycled",293,0.01,0.06
OFF-FA-10004739,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes",123,0.13,0.04
OFF-EN-10004305,Furniture,Furnishings,Eldon 500 Class Desk Accessories,111,0.03,0.13
OFF-STO-10003082,Office Supplies,Appliances,"Cuisinart Coffee Grinder, White",96,0.19,0.06
OFF-EN-10003111,Office Supplies,Paper,"Enermax Message Books, Multicolor",42,0.05,0.16
OFF-BI-10004054,Office Supplies,Labels,"Hon Round Labels, Alphabetical",255,0.03,0.18
OFF-EN-10000232,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,106,0.1,0.15
OFF-FA-10002763,Office Supplies,Art,"Stanley Highlighters, Water Color",131,0.13,0.11
OFF-FA-10002453,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50",284,0.08,0.11
OFF-FA-10003930,Office Supplies,Paper,Xerox 1986,169,0.04,0.1
OFF-EN-10000454,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",181,0.12,0.04
OFF-EN-10000507,Office Supplies,Art,"Sanford Highlighters, Blue",251,0.2,0.15
OFF-ST-10004479,Office Supplies,Fasteners,"Advantus Rubber Bands, Bulk Pack",234,0.19,0.11
OFF-LA-10003077,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled",208,0.1,0.01
OFF-SU-10004919,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",318,0.12,0.01
FUR-FU-10000073,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",81,0.07,0.06
OFF-ST-10004258,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",90,0.03,0.17
OFF-ACC-10002772,Office Supplies,Binders,"Ibico Binder Covers, Economy",208,0.01,0.02
OFF-FA-10003749,Office Supplies,Fasteners,"Advantus Clamps, 12 Pack",207,0.17,0.15
OFF-PA-10000827,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",300,0.2,0.2
OFF-HAR-10000187,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack",320,0.09,0.14
OFF-STO-10003342,Office Supplies,Binders,"Cardinal Binder, Economy",87,0.13,0.01
OFF-CAR-10001746,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",277,0.07,0.03
OFF-LA-10002868,Office Supplies,Fasteners,"OIC Thumb Tacks, Bulk Pack",172,0.01,0
TEC-MA-10001296,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",88,0.17,0.1
OFF-PA-10003072,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set",233,0,0.09
OFF-PA-10003232,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",229,0.03,0.03
OFF-PA-10001800,Technology,Machines,"StarTech Calculator, Durable",281,0.01,0.19
OFF-ST-10001513,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",237,0.1,0.08
OFF-EN-10002621,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104,0.08,0.05
OFF-PA-10001937,Office Supplies,Labels,"Hon Removable Labels, Adjustable",43,0.08,0.17
OFF-ST-10001869,Office Supplies,Binders,"Ibico Binder Covers, Clear",199,0.07,0.11
OFF-FA-10002015,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",76,0.1,0.06
OFF-PA-10001259,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",49,0.11,0.09
FUR-FU-10004666,Office Supplies,Fasteners,"Advantus Push Pins, Metal",318,0.14,0.13
OFF-GRE-10003334,Office Supplies,Fasteners,"Accos Thumb Tacks, 12 Pack",97,0.16,0.14
OFF-GRE-10002109,Office Supplies,Art,"BIC Markers, Water Color",198,0.11,0.03
TEC-CO-10003597,Office Supplies,Binders,"Cardinal Hole Reinforcements, Recycled",233,0,0.19
OFF-LA-10000404,Office Supplies,Labels,"Smead Legal Exhibit Labels, Adjustable",123,0.1,0.14
OFF-LA-10002289,Technology,Accessories,"Logitech Numeric Keypad, Programmable",276,0.06,0.04
OFF-IBI-10004916,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,242,0.12,0.04
OFF-LA-10001676,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",138,0.15,0.05
OFF-ACC-10002425,Office Supplies,Fasteners,"Advantus Push Pins, Bulk Pack",182,0,0.2
OFF-SU-10001794,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",303,0.17,0.04
OFF-FA-10001030,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Black",278,0.05,0.07
OFF-FA-10004781,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",151,0.09,0.15
OFF-BI-10003713,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set",116,0.2,0.07
OFF-SU-10004902,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",207,0.07,0.16
OFF-BI-10000439,Office Supplies,Envelopes,Staples,106,0.17,0.1
OFF-WIL-10001979,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent",250,0.05,0.18
OFF-EN-10003559,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",237,0.07,0.09
OFF-SU-10002230,Technology,Accessories,"Logitech Flash Drive, Erganomic",125,0.02,0.07
FUR-FU-10004800,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled",213,0.17,0.08
OFF-EN-10003834,Office Supplies,Paper,"SanDisk Parchment Paper, Premium",110,0.06,0.05
OFF-BI-10003031,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled",213,0.08,0.01
FUR-FU-10002597,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,108,0.04,0.05
OFF-PA-10004285,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",275,0,0.05
OFF-STO-10000924,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",286,0.13,0.02
OFF-ACC-10002834,Office Supplies,Binders,Wilson Jones Impact Binders,178,0.05,0.05
OFF-EN-10000694,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear",41,0.03,0.04
OFF-AR-10000513,Office Supplies,Labels,"Harbour Creations Shipping Labels, Adjustable",96,0.04,0.09
OFF-SU-10001225,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,49,0.06,0.04
OFF-BI-10000115,Office Supplies,Supplies,"Stiletto Ruler, High Speed",197,0.18,0.09
OFF-PA-10000210,Office Supplies,Binders,"Avery Index Tab, Clear",55,0,0
OFF-CAR-10002054,Office Supplies,Paper,"Green Bar Note Cards, 8.5 x 11",268,0.18,0.03
OFF-SU-10002342,Office Supplies,Paper,"Enermax Parchment Paper, Premium",113,0.1,0.1
OFF-LA-10003297,Furniture,Furnishings,"Advantus Clock, Black",183,0.14,0.19
OFF-PA-10002036,Technology,Accessories,"Memorex Numeric Keypad, USB",250,0.02,0.15
OFF-FA-10000624,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",326,0.1,0.11
OFF-ELI-10003179,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",307,0,0.06
FUR-CH-10000182,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",314,0.17,0.15
OFF-PA-10000745,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",137,0.2,0.01
OFF-BI-10001892,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable",60,0.2,0.01
OFF-PA-10003893,Office Supplies,Binders,"Acco Binder, Clear",314,0,0.13
OFF-NOV-10000986,Office Supplies,Paper,"Xerox Computer Printout Paper, 8.5 x 11",158,0.03,0.18
OFF-BI-10003646,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",138,0.13,0.13
FUR-FU-10002185,Office Supplies,Art,Staples,106,0.03,0.09
OFF-AME-10000440,Technology,Accessories,"Memorex Mouse, Programmable",84,0.14,0
OFF-FA-10002101,Office Supplies,Binders,"Avery Index Tab, Clear",55,0.05,0.19
OFF-KLE-10002118,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),128,0.1,0.1
OFF-ACM-10003591,Office Supplies,Supplies,"Elite 5"" Scissors",231,0.07,0.12
OFF-AVE-10003465,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,266,0.1,0.1
OFF-PA-10002944,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",219,0,0.15
OFF-FA-10004449,Office Supplies,Paper,"SanDisk Parchment Paper, Recycled",155,0.1,0.12
OFF-BI-10001199,Office Supplies,Paper,"Green Bar Message Books, Multicolor",156,0.17,0.12
OFF-PA-10003718,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",185,0.17,0.09
OFF-LA-10000508,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Alphabetical",275,0.09,0.18
OFF-AME-10002557,Office Supplies,Paper,Xerox 1924,158,0.14,0.14
OFF-BI-10001430,Office Supplies,Storage,"Smead Box, Industrial",191,0,0.04
OFF-LA-10001375,Office Supplies,Paper,"SanDisk Cards & Envelopes, 8.5 x 11",250,0.05,0.17
OFF-SU-10004705,Furniture,Furnishings,"Advantus Light Bulb, Durable",211,0.2,0.16
OFF-AR-10001612,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,319,0.17,0.13
OFF-LA-10002354,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,212,0.18,0.08
OFF-PA-10002941,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",93,0.12,0.05
OFF-SAN-10003152,Office Supplies,Art,"Stanley Highlighters, Easy-Erase",276,0.14,0.14
OFF-LA-10002650,Furniture,Chairs,"Hon Bag Chairs, Black",256,0.2,0.02
FUR-FU-10000444,Office Supplies,Paper,Xerox 1896,94,0.09,0.11
OFF-BI-10002287,Office Supplies,Art,"Sanford Markers, Blue",270,0.09,0.01
OFF-FA-10003007,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",307,0.07,0.2
OFF-FA-10001126,Office Supplies,Binders,"Acco Hole Reinforcements, Economy",239,0.02,0.18
TEC-AC-10000025,Office Supplies,Labels,"Smead Removable Labels, Adjustable",257,0.02,0.07
OFF-PA-10001534,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",50,0.08,0.2
FUR-CH-10002017,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",76,0.1,0.16
OFF-PA-10000552,Office Supplies,Binders,"Cardinal Binder Covers, Clear",69,0.17,0.13
OFF-BI-10003124,Office Supplies,Labels,"Harbour Creations File Folder Labels, 5000 Label Set",258,0.15,0.06
OFF-FA-10001551,Office Supplies,Supplies,"Acme Ruler, Serrated",304,0.06,0.2
OFF-BI-10004002,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",108,0.2,0.08
OFF-STI-10001162,Office Supplies,Supplies,"Elite Ruler, Easy Grip",281,0.07,0.12
FUR-IKE-10003251,Office Supplies,Fasteners,"OIC Rubber Bands, 12 Pack",166,0.12,0.03
OFF-LA-10002805,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",119,0.16,0.01
OFF-FA-10004684,Office Supplies,Fasteners,"OIC Staples, 12 Pack",104,0.19,0.03
OFF-TEN-10003211,Office Supplies,Binders,"Wilson Jones Binder, Economy",88,0.13,0.11
OFF-SU-10001595,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip",319,0.03,0.18
OFF-AP-10000653,Technology,Accessories,"SanDisk Flash Drive, Bluetooth",258,0.07,0.1
FUR-CH-10002362,Office Supplies,Labels,"Smead File Folder Labels, 5000 Label Set",52,0.2,0.17
OFF-AR-10001479,Office Supplies,Binders,Avery Non-Stick Binders,179,0.03,0.13
OFF-FA-10003112,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Economy",98,0.15,0.1
OFF-EN-10004007,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",116,0.2,0.09
OFF-EAT-10004979,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",129,0.03,0.15
OFF-STO-10003604,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set",83,0.07,0.13
OFF-LA-10003236,Office Supplies,Labels,"Hon Shipping Labels, 5000 Label Set",177,0.15,0.01
OFF-LA-10002741,Office Supplies,Art,"BIC Markers, Blue",237,0.04,0.15
OFF-AVE-10004159,Office Supplies,Labels,"Novimex File Folder Labels, Adjustable",41,0.05,0.11
OFF-EN-10000543,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack",172,0.2,0.14
OFF-ST-10000136,Office Supplies,Labels,"Smead File Folder Labels, Adjustable",49,0,0.14
TEC-MA-10002525,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",163,0.19,0.1
OFF-PA-10001761,Office Supplies,Supplies,"Fiskars Scissors, Serrated",196,0.03,0.02
OFF-SU-10001476,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",132,0.03,0.18
FUR-FU-10002030,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",91,0.03,0.05
OFF-FA-10002268,Office Supplies,Art,"Stanley Markers, Easy-Erase",88,0.02,0.02
OFF-FA-10001680,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack",329,0.07,0.12
OFF-LA-10001312,Office Supplies,Storage,"Smead Box, Industrial",191,0,0.05
OFF-AR-10003806,Furniture,Chairs,"Novimex Bag Chairs, Black",160,0.1,0.17
OFF-AR-10003249,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,82,0.05,0.16
OFF-AR-10000821,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",189,0.1,0.15
OFF-PA-10003296,Office Supplies,Storage,"Smead Box, Wire Frame",120,0.04,0.12
OFF-LA-10001292,Technology,Accessories,"Memorex Flash Drive, Bluetooth",250,0.18,0.14
OFF-FA-10001228,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical",59,0.13,0.08
OFF-BI-10002792,Office Supplies,Art,"Boston Highlighters, Easy-Erase",117,0.05,0.2
OFF-PA-10002606,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",309,0.15,0.14
TEC-AC-10003237,Technology,Accessories,"Memorex Keyboard, Bluetooth",224,0.13,0.03
OFF-LA-10002731,Technology,Phones,Square Credit Card Reader,94,0.06,0.06
OFF-AR-10001072,Office Supplies,Paper,Xerox 219,107,0.03,0.11
OFF-SU-10001343,Office Supplies,Labels,"Hon Removable Labels, Laser Printer Compatible",96,0.11,0.12
OFF-AR-10003156,Office Supplies,Labels,"Smead Shipping Labels, Adjustable",164,0.13,0.05
OFF-FA-10003495,Office Supplies,Supplies,"Fiskars Ruler, Steel",165,0.17,0.15
OFF-CAR-10002931,Office Supplies,Supplies,"Kleencut Ruler, High Speed",185,0.2,0.12
OFF-CAM-10001191,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50",287,0.12,0.15
OFF-BI-10004581,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",53,0.11,0.12
OFF-FA-10003885,Technology,Accessories,"Belkin Keyboard, Bluetooth",118,0.05,0.18
OFF-ST-10002608,Office Supplies,Supplies,"Kleencut Scissors, Steel",98,0.17,0.16
OFF-FA-10002569,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,242,0.03,0.12
OFF-AR-10004454,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",170,0.14,0.2
OFF-PA-10000019,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",230,0.09,0.13
OFF-STO-10003802,Office Supplies,Binders,"Ibico Index Tab, Economy",119,0.05,0.2
OFF-IBI-10003732,Office Supplies,Supplies,"Fiskars Scissors, High Speed",132,0.11,0.13
OFF-BI-10004148,Office Supplies,Paper,"Eaton Memo Slips, Recycled",179,0.18,0.16
TEC-MA-10002268,Office Supplies,Art,"Binney & Smith Pens, Fluorescent",107,0.04,0.19
OFF-PA-10002101,Office Supplies,Fasteners,"OIC Staples, Bulk Pack",127,0.17,0.17
OFF-ENE-10002784,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",183,0.09,0.17
OFF-CAM-10002734,Office Supplies,Binders,GBC Plastic Binding Combs,225,0.08,0.09
OFF-BRE-10004310,Furniture,Furnishings,Stackable Trays,246,0.09,0.09
OFF-PA-10001215,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",297,0.07,0.12
OFF-BI-10002557,Office Supplies,Labels,"Smead Removable Labels, 5000 Label Set",204,0.08,0.03
OFF-PA-10002246,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",273,0.05,0.2
OFF-ENE-10001117,Office Supplies,Supplies,"Acme Shears, Steel",87,0.07,0.2
OFF-GLO-10000201,Office Supplies,Labels,"Harbour Creations Shipping Labels, Laser Printer Compatible",64,0.06,0.13
OFF-ENE-10003549,Office Supplies,Art,"Sanford Markers, Fluorescent",219,0.06,0.12
OFF-FA-10003605,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",77,0.2,0.12
FUR-ELD-10004559,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear",41,0,0
OFF-STI-10000286,Office Supplies,Paper,"Xerox Memo Slips, Premium",150,0.06,0.13
OFF-BI-10004510,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",81,0.06,0.07
FUR-FU-10000221,Office Supplies,Paper,"Eaton Note Cards, Premium",91,0.05,0.02
OFF-STO-10001310,Technology,Copiers,"HP Copy Machine, Color",74,0.05,0.01
OFF-AME-10001489,Office Supplies,Storage,"Smead Box, Single Width",191,0.03,0.08
OFF-BI-10000501,Office Supplies,Paper,"Enermax Parchment Paper, Multicolor",320,0.13,0.2
OFF-FA-10004447,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security-Tint",83,0.15,0
OFF-FA-10004993,Office Supplies,Appliances,"Breville Coffee Grinder, Silver",64,0.1,0.01
OFF-AR-10004153,Office Supplies,Supplies,Fiskars Home & Office Scissors,163,0.13,0.05
OFF-EN-10004254,Office Supplies,Labels,"Smead Shipping Labels, Adjustable",164,0.04,0.03
OFF-BI-10003981,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Red",307,0.11,0.19
OFF-WIL-10000604,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Security-Tint",163,0.12,0.17
OFF-PA-10001495,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",193,0.02,0.08
OFF-LA-10001038,Technology,Accessories,"Belkin Mouse, Bluetooth",112,0.13,0.17
